Family,MajorAxisLength,MinorAxisLength,Sample,Oto length (mm),Oto length (um),Type age,Region,Locality
Bregmacerotidae,125.0202175,114.2625803,AT12-6-1-1,1.250202175,1250.202175,Holocene,Dominican Republic,Cañon los Rios
Bregmacerotidae,127.8883216,125.985089,AT12-5-3-1,1.278883216,1278.883216,Holocene,Dominican Republic,Las Clavellinas
Bregmacerotidae,137.5468339,125.6945246,AT12-5-3-1,1.375468339,1375.468339,Holocene,Dominican Republic,Las Clavellinas
Bregmacerotidae,138.4529988,134.5624877,AT12-5-3-1,1.384529988,1384.529988,Holocene,Dominican Republic,Las Clavellinas
Bregmacerotidae,142.0659756,137.1343327,AT12-7-1-1,1.420659756,1420.659756,Holocene,Dominican Republic,Cañada Honda
Bregmacerotidae,148.1632265,137.2192503,AT12-6-1-1,1.481632265,1481.632265,Holocene,Dominican Republic,Cañon los Rios
Bregmacerotidae,133.1723143,131.0654509,AT12-17-4-1,1.331723143,1331.723143,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Bregmacerotidae,146.3435088,136.2460885,AT12-17-4-1,1.463435088,1463.435088,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,96.29021765,64.91310078,AT12-5-3-1,0.962902177,962.9021765,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,101.2264874,77.58811801,AT12-8-1-1,1.012264874,1012.264874,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,107.9115385,80.88693075,AT12-5-3-1,1.079115385,1079.115385,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,113.5138392,81.76005396,AT12-8-1-1,1.135138392,1135.138392,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,118.3566975,74.61603579,AT12-6-2-1,1.183566975,1183.566975,Holocene,Dominican Republic,Cañon los Rios
Engraulidae,119.2568117,83.27693652,AT12-8-1-1,1.192568117,1192.568117,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,119.7523592,74.72578434,AT12-22-1-1,1.197523592,1197.523592,Holocene,Dominican Republic,Cañon de Buo
Engraulidae,122.2616288,93.65046822,AT12-8-1-1,1.222616288,1222.616288,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,123.0086357,71.91152535,AT12-6-2-1,1.230086357,1230.086357,Holocene,Dominican Republic,Cañon los Rios
Engraulidae,123.7837417,84.24186059,AT12-8-1-1,1.237837417,1237.837417,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,127.2737664,90.75042253,AT12-22-1-1,1.272737664,1272.737664,Holocene,Dominican Republic,Cañon de Buo
Engraulidae,128.3625145,84.88991663,AT12-8-1-1,1.283625145,1283.625145,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,129.0482851,90.60850937,AT12-6-2-1,1.290482851,1290.482851,Holocene,Dominican Republic,Cañon los Rios
Engraulidae,133.51836,89.40332268,AT12-7-2-1,1.3351836,1335.1836,Holocene,Dominican Republic,Cañada Honda
Engraulidae,134.8338844,93.11585436,AT12-7-2-1,1.348338844,1348.338844,Holocene,Dominican Republic,Cañada Honda
Engraulidae,136.1653766,97.80304716,AT12-5-3-1,1.361653766,1361.653766,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,142.7001567,92.80051589,AT12-7-2-1,1.427001567,1427.001567,Holocene,Dominican Republic,Cañada Honda
Engraulidae,144.6977697,97.69961321,AT12-22-1-1,1.446977697,1446.977697,Holocene,Dominican Republic,Cañon de Buo
Engraulidae,147.5679455,108.7888438,AT12-6-2-1,1.475679455,1475.679455,Holocene,Dominican Republic,Cañon los Rios
Engraulidae,148.4486992,88.97683222,AT12-5-3-1,1.484486992,1484.486992,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,152.9845357,85.0172406,AT12-6-2-1,1.529845357,1529.845357,Holocene,Dominican Republic,Cañon los Rios
Engraulidae,156.9781927,94.89150916,AT12-5-3-1,1.569781927,1569.781927,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,160.5581054,92.74411901,AT12-6-2-1,1.605581054,1605.581054,Holocene,Dominican Republic,Cañon los Rios
Engraulidae,167.2610669,93.67232666,AT12-8-1-1,1.672610669,1672.610669,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,168.9045937,93.25247033,AT12-5-3-1,1.689045937,1689.045937,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,170.1758948,90.15987084,AT12-5-3-1,1.701758948,1701.758948,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,172.3933021,106.0129333,AT12-8-1-1,1.723933021,1723.933021,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,176.8988795,95.76336244,AT12-7-2-1,1.768988795,1768.988795,Holocene,Dominican Republic,Cañada Honda
Engraulidae,181.8484318,102.2401491,AT12-5-3-1,1.818484318,1818.484318,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,183.2776605,104.2641606,AT12-7-2-1,1.832776605,1832.776605,Holocene,Dominican Republic,Cañada Honda
Engraulidae,186.0883681,104.3918147,AT12-5-3-1,1.860883681,1860.883681,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,195.7587385,107.8184203,AT12-5-3-1,1.957587385,1957.587385,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,196.3408484,111.1668459,AT12-5-3-1,1.963408484,1963.408484,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,196.7572622,120.2916866,AT12-8-1-1,1.967572622,1967.572622,Holocene,Dominican Republic,Duverge Road Section
Engraulidae,208.0338381,113.1074695,AT12-5-3-1,2.080338381,2080.338381,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,214.8165763,133.1075776,AT12-5-3-1,2.148165763,2148.165763,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,222.1886181,114.6209374,AT12-5-3-1,2.221886181,2221.886181,Holocene,Dominican Republic,Las Clavellinas
Engraulidae,124.5042378,82.68952316,AT12-17-4-1,1.245042378,1245.042378,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,134.1467222,83.47232036,AT12-19-1-1,1.341467222,1341.467222,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay"
Engraulidae,136.3775006,79.67145223,AT12-17-4-1,1.363775006,1363.775006,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,145.3939949,90.61356748,AT12-17-4-1,1.453939949,1453.939949,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,146.7361212,87.33472251,AT12-17-4-1,1.467361212,1467.361212,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,148.8358063,91.25616328,AT12-17-4-1,1.488358063,1488.358063,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,153.3951909,91.09711896,AT12-17-4-1,1.533951909,1533.951909,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,156.3805121,88.60034667,AT12-17-2-1,1.563805121,1563.805121,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,158.1863222,90.74650637,AT12-17-1-1,1.581863222,1581.863222,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,162.016928,94.01124068,AT12-17-4-1,1.62016928,1620.16928,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,165.4559555,100.3177273,AT12-17-4-1,1.654559555,1654.559555,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,175.6580535,119.769188,AT12-19-3-1,1.756580535,1756.580535,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay"
Engraulidae,177.2547353,98.41153011,AT12-19-3-1,1.772547353,1772.547353,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay"
Engraulidae,177.2685898,100.9399261,AT12-17-2-1,1.772685898,1772.685898,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,179.3787419,105.2870744,AT12-17-2-1,1.793787419,1793.787419,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,185.3592472,105.8889785,AT12-17-1-1,1.853592472,1853.592472,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,190.2342989,104.9398652,AT12-17-4-1,1.902342989,1902.342989,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,193.8038118,110.4052412,AT12-17-2-1,1.938038118,1938.038118,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,194.4695961,121.8983279,AT12-19-1-1,1.944695961,1944.695961,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay"
Engraulidae,196.9777983,109.4406168,AT12-17-2-1,1.969777983,1969.777983,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,198.1533273,108.6111474,AT12-17-4-1,1.981533273,1981.533273,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,198.5508655,115.5089463,AT12-17-1-1,1.985508655,1985.508655,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,199.43052,115.0332833,AT12-17-1-1,1.9943052,1994.3052,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,204.9510003,120.5794001,AT12-17-1-1,2.049510003,2049.510003,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,209.0684684,112.1857938,AT12-17-4-1,2.090684684,2090.684684,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,212.2118427,112.9667542,AT12-17-4-1,2.122118427,2122.118427,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,212.4398659,113.4960301,AT12-17-4-1,2.124398659,2124.398659,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,214.9974345,122.4527289,AT12-19-3-1,2.149974345,2149.974345,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay"
Engraulidae,221.507264,117.5133553,AT12-17-4-1,2.21507264,2215.07264,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay"
Engraulidae,230.4409702,136.0770693,AT12-19-3-1,2.304409702,2304.409702,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay"
Gerreidae,81.59123188,59.92219395,AT12-14-4-1,0.815912319,815.9123188,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta"
Gerreidae,118.0592208,103.1106577,AT12-21-2-1,1.180592208,1180.592208,Sub Recent,Dominican Republic,"La Playita, Las Galeras"
Gerreidae,148.9197735,98.22361112,AT12-21-2-1,1.489197735,1489.197735,Sub Recent,Dominican Republic,"La Playita, Las Galeras"
Gerreidae,154.4280525,100.3657555,AT12-14-4-1,1.544280525,1544.280525,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta"
Gerreidae,209.6644344,136.3650196,AT12-21-2-1,2.096644344,2096.644344,Sub Recent,Dominican Republic,"La Playita, Las Galeras"
Gerreidae,300.5420677,210.3472213,AT12-21-2-1,3.005420677,3005.420677,Sub Recent,Dominican Republic,"La Playita, Las Galeras"
Gobiidae,72.42116666,60.52839637,AT12-6-2-1,0.724211667,724.2116666,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,77.92749227,67.85020502,AT12-6-2-1,0.779274923,779.2749227,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,78.26116718,72.24115073,AT12-6-3-1,0.782611672,782.6116718,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,79.38708565,69.43695672,AT12-6-2-1,0.793870857,793.8708565,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,79.75585528,71.15861509,AT12-6-2-1,0.797558553,797.5585528,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,81.40779658,71.40869027,AT12-6-2-1,0.814077966,814.0779658,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,82.56339589,67.26111866,AT12-6-2-1,0.825633959,825.6339589,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,82.84621245,74.51480933,AT12-6-2-1,0.828462125,828.4621245,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,83.71985494,71.84283431,AT12-6-2-1,0.837198549,837.1985494,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,84.13390462,80.13210257,AT12-6-1-1,0.841339046,841.3390462,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,84.60382111,72.59009486,AT12-6-1-1,0.846038211,846.0382111,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,84.70111298,74.42052176,AT12-6-3-1,0.84701113,847.0111298,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,84.75878314,73.79713989,AT12-5-4-1,0.847587831,847.5878314,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,87.59690124,74.09321481,AT12-6-1-1,0.875969012,875.9690124,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,87.93347045,74.09410171,AT12-6-1-1,0.879334705,879.3347045,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,87.96520258,68.66179192,AT12-6-1-1,0.879652026,879.6520258,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,88.0937811,75.47647374,AT12-5-4-1,0.880937811,880.937811,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,89.89996888,73.66342601,AT12-6-3-1,0.898999689,898.9996888,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,89.99370852,74.79702022,AT12-6-2-1,0.899937085,899.9370852,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,90.36717131,75.34851682,AT12-22-3-1,0.903671713,903.6717131,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,90.3998621,73.72514678,AT12-6-2-1,0.903998621,903.998621,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,91.29216357,72.25651644,AT12-6-1-1,0.912921636,912.9216357,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,91.47910679,82.15791593,AT12-6-3-1,0.914791068,914.7910679,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,91.74887723,78.08958719,AT12-5-4-1,0.917488772,917.4887723,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,93.17503902,78.50069671,AT12-6-2-1,0.93175039,931.7503902,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,93.47769482,74.5054102,AT12-22-3-1,0.934776948,934.7769482,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,93.77004189,78.87832038,AT12-6-2-1,0.937700419,937.7004189,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,94.01158559,79.0710297,AT12-6-1-1,0.940115856,940.1158559,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,95.70087438,84.14170354,AT12-22-2-1,0.957008744,957.0087438,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,96.77678352,84.51300706,AT12-6-3-1,0.967767835,967.7678352,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,96.9217977,85.31832974,AT12-5-4-1,0.969217977,969.217977,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,96.97598769,81.21926903,AT12-6-2-1,0.969759877,969.7598769,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,97.45637705,74.9076301,AT12-6-2-1,0.974563771,974.5637705,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,97.77489569,79.61159509,AT12-6-2-1,0.977748957,977.7489569,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,97.94892805,80.98426285,AT12-5-4-1,0.979489281,979.4892805,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,98.05911045,86.14047186,AT12-6-1-1,0.980591105,980.5911045,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,98.22298373,77.74177423,AT12-6-2-1,0.982229837,982.2298373,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,99.22982967,80.90554742,AT12-22-3-1,0.992298297,992.2982967,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,99.28804881,80.47258714,AT12-6-2-1,0.992880488,992.8804881,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,99.80719639,79.49777156,AT12-6-1-1,0.998071964,998.0719639,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,100.5695405,82.20263956,AT12-5-4-1,1.005695405,1005.695405,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,100.7040029,80.73096869,AT12-22-3-1,1.007040029,1007.040029,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,101.100082,82.78830898,AT12-22-3-1,1.01100082,1011.00082,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,101.1680543,80.92138071,AT12-6-2-1,1.011680543,1011.680543,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,102.8253963,86.65183931,AT12-22-2-1,1.028253963,1028.253963,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,103.6008277,90.09657448,AT12-6-2-1,1.036008277,1036.008277,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,103.9143969,85.84860474,AT12-6-1-1,1.039143969,1039.143969,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,104.4671226,87.70993894,AT12-6-1-1,1.044671226,1044.671226,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,104.562355,81.35873652,AT12-6-1-1,1.04562355,1045.62355,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,104.8632185,97.21799924,AT12-6-1-1,1.048632185,1048.632185,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,105.2400324,84.81644944,AT12-6-1-1,1.052400324,1052.400324,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,105.4891512,88.88248295,AT12-6-3-1,1.054891512,1054.891512,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,105.7538794,91.59244784,AT12-6-3-1,1.057538794,1057.538794,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,105.9746587,94.60636299,AT12-22-2-1,1.059746587,1059.746587,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,106.666667,91.15227324,AT12-6-1-1,1.06666667,1066.66667,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,106.9099631,93.60068817,AT12-6-2-1,1.069099631,1069.099631,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,107.2250454,84.2098478,AT12-22-3-1,1.072250454,1072.250454,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,107.4018061,90.91328972,AT12-22-3-1,1.074018061,1074.018061,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,107.586815,93.20678904,AT12-22-3-1,1.07586815,1075.86815,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,107.6316538,91.89809521,AT12-6-2-1,1.076316538,1076.316538,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,109.272104,91.34105865,AT12-22-2-1,1.09272104,1092.72104,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,109.6356567,92.13706305,AT12-22-2-1,1.096356567,1096.356567,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,109.9632302,89.32544532,AT12-7-2-1,1.099632302,1099.632302,Holocene,Dominican Republic,Cañada Honda
Gobiidae,110.8360461,86.51303471,AT12-6-3-1,1.108360461,1108.360461,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,111.1177757,95.93932863,AT12-6-2-1,1.111177757,1111.177757,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,111.4435828,88.26075556,AT12-5-4-1,1.114435828,1114.435828,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,111.7724616,90.00646375,AT12-22-3-1,1.117724616,1117.724616,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,111.8929959,93.57259948,AT12-5-4-1,1.118929959,1118.929959,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,114.2159822,96.40670696,AT12-5-4-1,1.142159822,1142.159822,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,115.3641459,92.4408768,AT12-5-4-1,1.153641459,1153.641459,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,116.0645975,92.58051716,AT12-6-2-1,1.160645975,1160.645975,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,116.6785481,97.86497148,AT12-6-1-1,1.166785481,1166.785481,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,116.8078249,92.48453935,AT12-7-2-1,1.168078249,1168.078249,Holocene,Dominican Republic,Cañada Honda
Gobiidae,117.0206352,113.9503321,AT12-5-4-1,1.170206352,1170.206352,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,118.866103,98.51082924,AT12-6-3-1,1.18866103,1188.66103,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,118.9956781,103.211217,AT12-5-4-1,1.189956781,1189.956781,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,119.4449583,102.0932362,AT12-22-2-1,1.194449583,1194.449583,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,119.8122217,94.90985044,AT12-6-2-1,1.198122217,1198.122217,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,122.2183085,100.7766552,AT12-22-2-1,1.222183085,1222.183085,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,123.2029988,92.01255597,AT12-22-3-1,1.232029988,1232.029988,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,123.7234434,103.36946,AT12-6-2-1,1.237234434,1237.234434,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,124.5100774,91.7278487,AT12-6-1-1,1.245100774,1245.100774,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,124.8511386,102.1771966,AT12-6-3-1,1.248511386,1248.511386,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,125.834707,117.4527568,AT12-22-3-1,1.25834707,1258.34707,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,126.252887,108.2555651,AT12-6-3-1,1.26252887,1262.52887,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,127.7870794,100.8057946,AT12-22-2-1,1.277870794,1277.870794,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,130.1143702,109.6723781,AT12-5-4-1,1.301143702,1301.143702,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,132.0160321,109.9345211,AT12-7-2-1,1.320160321,1320.160321,Holocene,Dominican Republic,Cañada Honda
Gobiidae,132.6804841,110.6226006,AT12-6-3-1,1.326804841,1326.804841,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,134.4620198,100.4173387,AT12-22-2-1,1.344620198,1344.620198,Holocene,Dominican Republic,Cañon de Buo
Gobiidae,135.4573378,116.7221809,AT12-6-3-1,1.354573378,1354.573378,Holocene,Dominican Republic,Cañon los Rios
Gobiidae,135.4707705,111.5013126,AT12-5-4-1,1.354707705,1354.707705,Holocene,Dominican Republic,Las Clavellinas
Gobiidae,136.110303,120.9568943,AT12-22-2-1,1.36110303,1361.10303,Holocene,Dominican Republic,Cañon de Buo
